  1.0000000,    20.9710895,   -17.4211888,     0.2101597,     7.0968514,    -0.0061312,    -1.7432803
  1.0100000,    30.8018147,   -22.2180035,     0.1520294,    10.0326370,     0.0136465,    -1.7706019
  1.0200000,    39.7800326,   -26.4867589,     0.0585889,    12.6987225,     0.0210289,    -1.7580812
  1.0300000,    46.8910871,   -29.7782688,    -0.0446964,    14.7995263,     0.0126625,    -1.7091268
  1.0400000,    51.2810165,   -31.7433738,    -0.1286335,    16.0912796,    -0.0101564,    -1.6366019
  1.0500000,    52.3968887,   -32.1814842,    -0.1682581,    16.4204122,    -0.0417674,    -1.5594635
  1.0600000,    50.0865833,   -31.0649199,    -0.1503934,    15.7484396,    -0.0737781,    -1.4977729
  1.0700000,    44.6391839,   -28.5355776,    -0.0789551,    14.1588191,    -0.0976701,    -1.4673366
  1.0800000,    36.7568514,   -24.8756472,     0.0234016,    11.8444803,    -0.1077123,    -1.4753440
  1.0900000,    27.4606935,   -20.4587794,     0.1179081,     9.0782230,    -0.1033802,    -1.5181339
  1.1000000,    17.9446405,   -15.6913705,     0.1562495,     6.1712262,    -0.0905523,    -1.5816952
  1.1100000,     9.4005612,   -10.9548597,     0.0898557,     3.4269536,    -0.0810223,    -1.6448342
  1.1200000,     2.8431043,    -6.5589864,    -0.1199374,     1.0983721,    -0.0902769,    -1.6842675
  1.1300000,    -1.0369892,    -2.7131068,    -0.4929358,    -0.6444454,    -0.1339360,    -1.6804170
  1.1400000,    -1.9671648,     0.4813886,    -1.0242169,    -1.7314020,    -0.2236313,    -1.6224897
  1.1500000,    -0.1200217,     3.0188851,    -1.6825964,    -2.1921816,    -0.3633054,    -1.5115852
  1.1600000,     3.9303169,     4.9626797,    -2.4138249,    -2.1400109,    -0.5468851,    -1.3610425
  1.1700000,     9.3136172,     6.4109477,    -3.1479632,    -1.7434155,    -0.7580190,    -1.1939028
  1.1800000,    15.0115445,     7.4636945,    -3.8095844,    -1.1918888,    -0.9721183,    -1.0380602
  1.1900000,    20.0222901,     8.1976966,    -4.3289354,    -0.6620445,    -1.1604065,    -0.9202331
  1.2000000,    23.5138014,     8.6538869,    -4.6520679,    -0.2901858,    -1.2951952,    -0.8601722
  1.2100000,    24.9406066,     8.8383239,    -4.7482199,    -0.1555126,    -1.3552789,    -0.8664637
  1.2200000,    24.1065973,     8.7346063,    -4.6133193,    -0.2758035,    -1.3302639,    -0.9348964
  1.2300000,    21.1663991,     8.3230677,    -4.2692477,    -0.6148725,    -1.2228458,    -1.0497441
  1.2400000,    16.5691387,     7.6008438,    -3.7592821,    -1.0989320,    -1.0484861,    -1.1876131
  1.2500000,    10.9583894,     6.5971349,    -3.1407701,    -1.6375855,    -0.8325113,    -1.3228999
  1.2600000,     5.0490433,     5.3795474,    -2.4764733,    -2.1447563,    -0.6052365,    -1.4335308
  1.2700000,    -0.4953902,     4.0498460,    -1.8260886,    -2.5554197,    -0.3961654,    -1.5056180
  1.2800000,    -5.1633320,     2.7301666,    -1.2392457,    -2.8353480,    -0.2285274,    -1.5359561
  1.2900000,    -8.6575606,     1.5430686,    -0.7508625,    -2.9828514,    -0.1153292,    -1.5318315
  1.3000000,   -10.9119742,     0.5902297,    -0.3792154,    -3.0232843,    -0.0577456,    -1.5082905
  1.3100000,   -12.0644415,    -0.0651997,    -0.1265830,    -2.9985210,    -0.0461263,    -1.4836304
  1.3200000,   -12.3957889,    -0.4085390,     0.0180738,    -2.9544085,    -0.0632918,    -1.4743018
  1.3300000,   -12.2506654,    -0.4736713,     0.0751581,    -2.9292689,    -0.0892662,    -1.4905280
  1.3400000,   -11.9581254,    -0.3334681,     0.0700173,    -2.9459134,    -0.1062854,    -1.5337376
  1.3500000,   -11.7680634,    -0.0829209,     0.0287659,    -3.0085436,    -0.1028862,    -1.5964232
  1.3600000,   -11.8147268,     0.1810849,    -0.0251397,    -3.1046368,    -0.0761399,    -1.6644094
  1.3700000,   -12.1116506,     0.3788314,    -0.0732947,    -3.2107518,    -0.0315762,    -1.7208945
  1.3800000,   -12.5750999,     0.4616209,    -0.1036315,    -3.3003963,     0.0190771,    -1.7511809
  1.3900000,   -13.0670727,     0.4177620,    -0.1106796,    -3.3518054,     0.0616714,    -1.7468390
  1.4000000,   -13.4453527,     0.2699544,    -0.0949676,    -3.3537253,     0.0838990,    -1.7082069
  1.4100000,   -13.6076548,     0.0653319,    -0.0617756,    -3.3079581,     0.0789105,    -1.6445595
  1.4200000,   -13.5194935,    -0.1389881,    -0.0194548,    -3.2283190,     0.0473463,    -1.5718924
